subject_id,session_id,condition_label,task_label,network_label,n_timepoints,m_mean,m_std,m_median,m_iqr,m_mad,d_mean,d_std,d_median,d_iqr,d_mad,e_mean,e_std,e_median,e_iqr,e_mad,trace_mean,trace_std,frobenius_mean,rotation_norm_mean,anisotropy_mean,strat9_condition_number,strat9_pc1_var,strat9_pc2_var,strat9_pc3_var,strat9_pc1_3_cumulative_var,strat9_falsified
sub-004,,,thinking,frontal,300,-0.012592773884534836,0.7466575503349304,0.04071001335978508,1.0445630550384521,0.5254483222961426,-0.09080564230680466,0.797447144985199,-0.017574789002537727,1.0332321673631668,0.517933189868927,0.11644350737333298,0.8137629628181458,0.05598985403776169,1.162334069609642,0.5878169536590576,0.1055765375494957,0.426000714302063,0.8900304436683655,0.5695501565933228,37.35786934876149,12.485788534693478,0.3640587143147075,0.22429619306893883,0.1752685650975109,0.7636234724811571,0.0
sub-004,,,thinking,central,300,-0.0183696486055851,0.7830866575241089,-0.010288171470165253,0.9475577771663666,0.47857600450515747,-0.07989946752786636,0.793599545955658,0.030993454158306122,0.9888744875788689,0.4741290211677551,0.18666794896125793,0.8317366242408752,0.1030493974685669,1.186787985265255,0.5829586386680603,-0.03142455592751503,0.3969627916812897,0.798790693283081,0.509038507938385,49.701244754931565,15.318804229969404,0.4020289613183947,0.19966905835238463,0.16931982426320513,0.7710178439339844,0.0
sub-004,,,thinking,parietal_occipital,300,-0.0320148803293705,0.7885204553604126,0.03766421973705292,1.118169754743576,0.5536518096923828,-0.04054028168320656,0.730156421661377,0.04450076445937157,0.8337274640798569,0.40771645307540894,0.09735135734081268,0.7886450290679932,0.14072862267494202,1.169680505990982,0.5969582200050354,0.014430359937250614,0.4079422056674957,0.8554142713546753,0.5653143525123596,33.7178928801326,12.434123425121424,0.37527140603096576,0.20267962597255887,0.16757193998474199,0.7455229719882666,0.0
sub-004,,,thinking,temporal,300,0.024425696581602097,0.7970871329307556,0.014966364949941635,1.1216574758291245,0.5634669065475464,0.06163708493113518,0.663812518119812,0.021466970443725586,0.8312767073512077,0.4126962721347809,0.011896972544491291,0.45582330226898193,0.029043016955256462,0.5973708108067513,0.3108927309513092,-0.08439777791500092,0.38826799392700195,0.8006342053413391,0.4973563849925995,46.96527328799933,16.29389417906864,0.484116976478859,0.18612428040916815,0.13819718014054538,0.8084384370285725,0.0
sub-002,,,thinking,frontal,307,-0.09354932606220245,0.7842691540718079,-0.036227475851774216,1.395635038614273,0.6652550101280212,-0.0032424756791442633,0.2520088851451874,0.030913790687918663,0.3256967142224312,0.16872447729110718,-0.08730041235685349,0.6810726523399353,-0.05894983932375908,0.6982678920030594,0.3524596393108368,0.10502884536981583,0.4365021586418152,0.8230047225952148,0.5257396101951599,57.567094013079775,21.34927545258895,0.6511706481030984,0.12151789176369716,0.11113093389214991,0.8838194737589455,0.0
sub-002,,,thinking,central,307,-0.04500753805041313,0.7260718941688538,0.02177363447844982,1.111399620771408,0.546841561794281,0.03122861497104168,0.38701653480529785,0.02552120015025139,0.5231031402945518,0.26168587803840637,-0.15991786122322083,0.7161219716072083,-0.08982964605093002,0.9150240421295166,0.4368603825569153,0.00690647354349494,0.45836779475212097,0.8370758891105652,0.5254526138305664,53.75504222780659,19.89141665284643,0.602120104029119,0.11164818999730365,0.10893097058587528,0.8226992646122979,0.0
sub-002,,,thinking,parietal_occipital,307,-0.07166051864624023,0.8134252429008484,0.034885622560977936,1.2290931940078735,0.595133900642395,0.04312209039926529,0.4136676490306854,0.05385801941156387,0.5095609724521637,0.2504866421222687,0.011245842091739178,0.6479962468147278,0.026302684098482132,0.7456960529088974,0.3749431073665619,0.00237570283934474,0.40198639035224915,0.7313326597213745,0.4411810338497162,26.593178362649613,18.367009880590842,0.6357922871350553,0.11203441699913287,0.10537424455786565,0.8532009486920538,0.0
sub-002,,,thinking,temporal,307,0.02323163114488125,0.6796624660491943,-0.01527890469878912,1.0637179017066956,0.5338073372840881,0.040679607540369034,0.643892765045166,0.058566946536302567,1.0347267240285873,0.4990837872028351,-0.11816325783729553,0.6588507294654846,-0.05955665186047554,0.8351124823093414,0.4065299332141876,-0.0024606469087302685,0.33747273683547974,0.6667276620864868,0.4108040928840637,70.04481466733506,15.309123706294315,0.4656974003334614,0.19763298733115375,0.1218279889323841,0.7851583765969993,0.0
sub-003,,,thinking,frontal,302,0.031843069940805435,0.7361074090003967,-0.04400469735264778,1.3793491423130035,0.6753743886947632,0.08879227936267853,0.6352479457855225,0.2180604636669159,0.7222056537866592,0.3698294758796692,0.172822967171669,1.227841854095459,0.10583531856536865,1.640504240989685,0.9029580354690552,-0.056545741856098175,0.7150604128837585,1.0589804649353027,0.6612715721130371,61.094385966683625,20.868750939659332,0.46239165111824837,0.30396263687941716,0.11257416944319013,0.8789284574408556,0.0
sub-003,,,thinking,central,302,-0.0726923942565918,0.6839640736579895,-0.11639223992824554,1.069083333015442,0.5321734547615051,-0.23440025746822357,0.9629828333854675,0.013149095699191093,1.335554577410221,0.5299500823020935,0.48309850692749023,1.163836121559143,0.1878943145275116,1.411788932979107,0.5832259654998779,0.20304910838603973,0.6068723201751709,1.0113147497177124,0.5715290307998657,116.36695735255601,14.659861980918668,0.35586109906278207,0.34698806187616044,0.1148675569827154,0.8177167179216579,0.0
sub-003,,,thinking,parietal_occipital,302,0.11070115119218826,0.7333486080169678,0.08910401165485382,1.358446642756462,0.6831284761428833,0.10834477841854095,0.7809624075889587,0.2765452563762665,1.031947486102581,0.48141932487487793,0.2831619083881378,1.1855521202087402,-0.14195400476455688,1.4419419318437576,0.4638976454734802,0.07844161242246628,0.5548765659332275,1.156436562538147,0.7344532012939453,60.149629691666256,19.30730251238174,0.4954077954698544,0.278435946895864,0.11374226956933199,0.8875860119350504,0.0
sub-003,,,thinking,temporal,302,-0.028373971581459045,0.7045000195503235,-0.1331246793270111,0.9701952263712883,0.4661767780780792,0.08702676743268967,1.0470227003097534,0.042765870690345764,1.0077793896198273,0.5109245777130127,0.4093823730945587,1.137891411781311,0.25363367795944214,1.4093568623065948,0.7136111259460449,0.09119899570941925,0.43800804018974304,0.9519616961479187,0.6196460127830505,55.6149596960617,13.480086026601857,0.42848592741587893,0.28711624247206685,0.11606456903470921,0.831666738922655,0.0
sub-003,,,meditation,frontal,298,0.22099967300891876,0.9010946154594421,0.020300157368183136,0.9592785015702248,0.45241236686706543,-0.16096507012844086,0.6762898564338684,-0.06738928705453873,0.9611930027604103,0.4738081097602844,0.23250027000904083,0.985964298248291,0.23850545287132263,1.2175745368003845,0.6710511445999146,-0.04328548535704613,0.3833117187023163,0.727660596370697,0.44102010130882263,46.90764465766714,14.004736017859546,0.4132027798110945,0.2564506339365289,0.10963725221217897,0.7792906659598023,0.0
sub-003,,,meditation,central,298,0.10299921780824661,0.7945002913475037,-0.02463938668370247,0.8574354574084282,0.4398881494998932,-0.02192351408302784,0.4553939998149872,-0.033942073583602905,0.6771739795804024,0.33614131808280945,0.3225344717502594,0.9244908094406128,0.15049824118614197,1.142026111483574,0.55755615234375,-0.10444644838571548,0.4034973680973053,0.8872386813163757,0.5620458722114563,59.68081187561609,12.807947133213403,0.40473693489184986,0.262787671225451,0.11374252232117135,0.7812671284384721,0.0
sub-003,,,meditation,parietal_occipital,298,0.2936643362045288,0.9822908639907837,-0.06341705471277237,1.0893194526433945,0.4052780568599701,-0.24273228645324707,0.6421207785606384,-0.12916424870491028,0.9400142580270767,0.4568403363227844,0.4439026117324829,1.1196688413619995,0.22428062558174133,1.6249032616615295,0.8009397983551025,-0.046239160001277924,0.4288373291492462,0.8711708784103394,0.5545350909233093,78.35190194371893,15.610130253226451,0.4230818138245234,0.26829129506500926,0.10770663308308961,0.7990797419726223,0.0
sub-003,,,meditation,temporal,298,0.08589218556880951,0.7589055895805359,-0.016732588410377502,0.8482957184314728,0.42099979519844055,-0.0667518898844719,0.6675121784210205,0.021514836698770523,0.954696461558342,0.47815126180648804,0.47036898136138916,0.8448265790939331,0.2994871139526367,1.0451865494251251,0.5046559572219849,0.015122131444513798,0.4150039255619049,0.8010451793670654,0.4575962424278259,55.50344095043191,10.828325051769385,0.37951626122473797,0.2435084607793183,0.1424493254089032,0.7654740474129594,0.0
sub-001,,,thinking,frontal,300,0.32331645488739014,1.0349379777908325,0.043449703603982925,1.4130159988999367,0.6318033933639526,0.18224763870239258,1.004597783088684,0.14266382157802582,1.0577699467539787,0.528916597366333,0.1635637879371643,0.94771808385849,0.07351657748222351,1.3210255354642868,0.6465172171592712,-0.14591018855571747,0.46025732159614563,0.9586169123649597,0.6054802536964417,99.77350638086092,14.812795300514958,0.4748620847721347,0.2304392914029881,0.11115454784382012,0.8164559240189428,0.0
sub-001,,,thinking,central,300,0.366420716047287,0.9616489410400391,0.0888214036822319,1.4103478267788887,0.5874396562576294,0.15581415593624115,0.9078312516212463,-0.001826730789616704,0.9761960282921791,0.4920623004436493,-0.049751345068216324,0.6665253043174744,-0.12355479598045349,0.8535588309168816,0.40859276056289673,-0.07225017994642258,0.40863868594169617,0.7951560020446777,0.5079951882362366,45.72962139156861,12.525823408330528,0.42067011943740773,0.2539597408381928,0.13747998399897343,0.8121098442745739,0.0
sub-001,,,thinking,parietal_occipital,300,0.3652452528476715,1.1184948682785034,0.019401242956519127,1.5088391453027725,0.6683461666107178,0.136992409825325,0.8286535739898682,0.10693386942148209,0.8541650250554085,0.422341912984848,0.18280720710754395,0.9329761266708374,0.02539743483066559,1.1492985114455223,0.5595005750656128,-0.09393506497144699,0.4173988699913025,0.9690886735916138,0.6290500164031982,147.11490617783306,18.142833432280423,0.5261512940242835,0.21234610591368122,0.09655650764727343,0.8350539075852381,0.0
sub-001,,,thinking,temporal,300,0.14796745777130127,0.85528165102005,-0.005727673880755901,0.8987688049674034,0.4642874598503113,0.29768872261047363,1.267076015472412,0.04649541154503822,1.1852916404604912,0.5524671077728271,-0.022715218365192413,0.6436745524406433,-0.009025847539305687,0.9256544411182404,0.45904985070228577,-0.029348744079470634,0.44170981645584106,0.8588269352912903,0.5250041484832764,58.18062439542212,14.33965469910216,0.36100861727172506,0.26993841453710066,0.15781589360288548,0.7887629254117112,0.0
sub-004,,,meditation,frontal,305,0.06070385128259659,0.6956543922424316,-0.04308943450450897,0.9504460990428925,0.4504452347755432,0.027115581557154655,0.807507336139679,-0.023629968985915184,1.1007313132286072,0.5368316769599915,0.07037835568189621,0.7348180413246155,0.00968924444168806,0.9730479121208191,0.4641398787498474,-0.035317566245794296,0.4447675049304962,0.853816568851471,0.5367361903190613,35.912561528077575,13.906217906179405,0.4083096012555194,0.2087017809825945,0.1579941996599967,0.7750055818981106,0.0
sub-004,,,meditation,central,305,0.05061725154519081,0.6872537732124329,0.0183506328612566,0.9237022995948792,0.46029725670814514,0.05068327859044075,0.7932175993919373,0.0423000268638134,1.049900472164154,0.5277796983718872,0.04005433991551399,0.8118041753768921,0.017248833552002907,1.194673478603363,0.6013919711112976,-0.08301697671413422,0.49044957756996155,0.8849985003471375,0.5686360597610474,40.032074418090644,13.406712592310358,0.3925159793453196,0.23505291314673996,0.163435324677706,0.7910042171697655,0.0
sub-004,,,meditation,parietal_occipital,305,0.014989896677434444,0.683032214641571,-0.0415312796831131,0.9140021800994873,0.4627612233161926,0.06295304745435715,0.752091646194458,0.056733399629592896,0.9684377908706665,0.49728599190711975,0.058427102863788605,0.718330442905426,0.02856283076107502,1.042791873216629,0.5293158292770386,0.007478358224034309,0.4113333523273468,0.8862664103507996,0.5701593160629272,36.207549699785645,13.355962627446544,0.37364508733664015,0.24038267936562902,0.20234080273957114,0.8163685694418402,0.0
sub-004,,,meditation,temporal,305,0.04867070913314819,0.7830333113670349,0.020923342555761337,1.1258848905563354,0.5792436599731445,0.04830319806933403,0.7101759314537048,-0.02148311212658882,0.9357714951038361,0.46524369716644287,-0.022190706804394722,0.4619859755039215,-0.018590576946735382,0.5581799745559692,0.2761240601539612,0.035321589559316635,0.3673654794692993,0.7407215237617493,0.4517287313938141,52.43396666589385,18.264603356200922,0.516773940592008,0.1654369618077013,0.14244941870207586,0.8246603211017851,0.0
sub-002,,,meditation,frontal,300,-0.02381444349884987,0.8426119089126587,0.011348486877977848,1.2315747439861298,0.6188768148422241,0.11728670448064804,0.5048606991767883,0.08372275531291962,0.5805303268134594,0.286933034658432,-0.16774943470954895,0.9931422472000122,0.016743361949920654,1.2295390516519547,0.5665528178215027,-0.04029129445552826,0.41200870275497437,0.776705265045166,0.45210030674934387,77.77807321083061,20.645957440099497,0.5146581561910217,0.15160914268680445,0.14751482844685512,0.8137821273246814,0.0
sub-002,,,meditation,central,300,0.038310904055833817,0.8498739004135132,-0.0352732352912426,0.9636380672454834,0.488689124584198,0.07646184414625168,0.46807125210762024,0.0036457013338804245,0.5652167908847332,0.26872557401657104,-0.15371884405612946,0.6792160272598267,-0.09833155572414398,0.8474953696131706,0.4174361228942871,0.05811883881688118,0.4112299382686615,0.75485759973526,0.4792024791240692,37.7075159668268,15.199696337601669,0.49610290369547605,0.17571468999412262,0.1470338397003301,0.8188514333899288,0.0
sub-002,,,meditation,parietal_occipital,300,-0.0846509039402008,0.8288934826850891,0.08417017757892609,1.3927067816257477,0.6560330986976624,0.04406502842903137,0.2891726791858673,0.019401291385293007,0.3718544878065586,0.19181501865386963,-0.11499658226966858,0.38650575280189514,-0.09310072660446167,0.48987575620412827,0.24331951141357422,-0.048891808837652206,0.4027336835861206,0.7913340926170349,0.49964597821235657,79.14762622080501,21.978108844471514,0.7016872116851736,0.1199351899444625,0.06753514066121559,0.8891575422908516,0.0
sub-002,,,meditation,temporal,300,0.11336661130189896,0.8461282849311829,0.021801158785820007,1.011802576482296,0.5139273405075073,-0.010142002254724503,0.6837368011474609,0.018416985869407654,0.8276291713118553,0.4060608744621277,0.13358719646930695,0.8845140337944031,0.08048456907272339,0.9917556717991829,0.5274178981781006,0.06166071444749832,0.5456112623214722,0.9344527721405029,0.5627344846725464,93.95755485707362,10.389228341567641,0.38713969090157085,0.23035799184765363,0.13203743254653416,0.7495351152957586,0.0
sub-001,,,meditation,frontal,300,0.10367842018604279,0.6852530837059021,0.02722015604376793,0.9118862450122833,0.4516368508338928,0.05378653109073639,0.7596629858016968,0.08215837180614471,0.9007722809910774,0.45343995094299316,0.04761180281639099,0.858363926410675,0.05029074847698212,1.2740518748760223,0.6451098918914795,0.07498111575841904,0.5235837697982788,1.0107887983322144,0.637397289276123,61.57530904100416,14.21112288439435,0.41120842710354627,0.25441127852891815,0.12333279690012842,0.7889525025325929,0.0
sub-001,,,meditation,central,300,-0.017741870135068893,0.5378538966178894,0.007463471032679081,0.7477928102016449,0.37406766414642334,0.10281096398830414,0.7393993735313416,0.07277803122997284,0.8959904909133911,0.44841158390045166,-0.05268290638923645,0.7017186880111694,-0.04579545557498932,0.8425761684775352,0.4267873167991638,0.0824090987443924,0.465099573135376,0.9049451947212219,0.5735671520233154,142.9346923329825,11.164684261207775,0.3369578686529535,0.30759111781948006,0.13475511547991986,0.7793041019523534,0.0
sub-001,,,meditation,parietal_occipital,300,0.08054929226636887,0.6671551465988159,-0.03205104172229767,0.8266540095210075,0.4086381494998932,0.09015146642923355,0.6766502857208252,0.051669586449861526,0.8336537852883339,0.4159782826900482,0.07258152216672897,0.8216236233711243,0.08370400965213776,0.8719406574964523,0.442447304725647,-0.0029999809339642525,0.4544508755207062,0.9099206924438477,0.5883142948150635,52.465312683528836,11.735111994288463,0.3431988706590933,0.3287618680917175,0.1213010500466105,0.7932617887974214,0.0
sub-001,,,meditation,temporal,300,0.07238875329494476,0.6609922647476196,0.078972727060318,0.976300448179245,0.4916313886642456,0.22919856011867523,1.1148945093154907,0.056616414338350296,1.2463620156049728,0.6003304123878479,-0.022950725629925728,0.764890730381012,0.08386220782995224,0.9061136767268181,0.4406636953353882,-0.01881495490670204,0.3708435893058777,0.7852837443351746,0.5039276480674744,79.282623376488,14.657454344596001,0.36306838541198283,0.303686104216926,0.14851168223519123,0.8152661718641001,0.0
