dataset_id,subject_id,session_id,condition_label,task_label,out_group,in_group,out_dim,in_dim,n_timepoints,block_trace_mean,block_frobenius_mean,block_anisotropy_mean,c_sym_mean,c_rot_mean
ds004511:sub-S200217:ses-01_rest_run-01,sub-S200217,ses-01,,rest,d,m,3,3,122,,0.23428797721862793,,0.14881607132856964,0.16705842096297469
ds004511:sub-S200217:ses-01_rest_run-01,sub-S200217,ses-01,,rest,d,d,3,3,122,0.04009186342877687,0.23225751519203186,62.91746796154585,,
ds004511:sub-S200217:ses-01_rest_run-01,sub-S200217,ses-01,,rest,d,e,3,3,122,,0.20882879197597504,,0.13237664741692973,0.15229377120000417
ds004511:sub-S200217:ses-01_rest_run-01,sub-S200217,ses-01,,rest,e,m,3,3,122,,0.17927777767181396,,0.12144141103766981,0.14088505152307573
ds004511:sub-S200217:ses-01_rest_run-01,sub-S200217,ses-01,,rest,e,d,3,3,122,,0.19011026620864868,,0.13237664741692973,0.15229377120000417
ds004511:sub-S200217:ses-01_rest_run-01,sub-S200217,ses-01,,rest,e,e,3,3,122,-0.04443527308872855,0.1515255719423294,79.90187696159863,,
ds004511:sub-S200217:ses-01_gambling_run-01,sub-S200217,ses-01,,gambling,m,m,3,3,598,0.0012435001184086137,0.20301014184951782,55.46432299956829,,
ds004511:sub-S200217:ses-01_gambling_run-01,sub-S200217,ses-01,,gambling,m,d,3,3,598,,0.24105767905712128,,0.15330339021307968,0.16727314508180555
ds004511:sub-S200217:ses-01_gambling_run-01,sub-S200217,ses-01,,gambling,m,e,3,3,598,,0.21161788702011108,,0.16783904031940727,0.17701614989484832
ds004511:sub-S200217:ses-01_gambling_run-01,sub-S200217,ses-01,,gambling,d,m,3,3,598,,0.20519804954528809,,0.15330339021307968,0.16727314508180555
ds004511:sub-S200217:ses-01_gambling_run-01,sub-S200217,ses-01,,gambling,d,d,3,3,598,0.02663561919615308,0.23499441146850586,32.63877819971895,,
ds004511:sub-S200217:ses-01_gambling_run-01,sub-S200217,ses-01,,gambling,d,e,3,3,598,,0.19409896433353424,,0.17768868528007464,0.20409645979918764
ds004511:sub-S200217:ses-01_gambling_run-01,sub-S200217,ses-01,,gambling,e,m,3,3,598,,0.2576391398906708,,0.16783904031940727,0.17701614989484832
ds004511:sub-S200217:ses-01_gambling_run-01,sub-S200217,ses-01,,gambling,e,d,3,3,598,,0.32007840275764465,,0.17768868528007464,0.20409645979918764
ds004511:sub-S200217:ses-01_gambling_run-01,sub-S200217,ses-01,,gambling,e,e,3,3,598,-0.043480176431902474,0.28518885374069214,135.30506722045982,,
ds004511:sub-S200221:ses-01_cognitive_control_run-01,sub-S200221,ses-01,,cognitive_control,m,m,3,3,264,-0.022172859499484977,0.27667751908302307,249.39106290810037,,
ds004511:sub-S200221:ses-01_cognitive_control_run-01,sub-S200221,ses-01,,cognitive_control,m,d,3,3,264,,0.24172045290470123,,0.19070631880877595,0.20344576686902932
ds004511:sub-S200221:ses-01_cognitive_control_run-01,sub-S200221,ses-01,,cognitive_control,m,e,3,3,264,,0.1906748265028,,0.1552015764808113,0.16326525429207267
ds004511:sub-S200221:ses-01_cognitive_control_run-01,sub-S200221,ses-01,,cognitive_control,d,m,3,3,264,,0.30644041299819946,,0.19070631880877595,0.20344576686902932
ds004511:sub-S200221:ses-01_cognitive_control_run-01,sub-S200221,ses-01,,cognitive_control,d,d,3,3,264,0.05552874719653504,0.2700870633125305,111.06801911149964,,
ds004511:sub-S200221:ses-01_cognitive_control_run-01,sub-S200221,ses-01,,cognitive_control,d,e,3,3,264,,0.18413639068603516,,0.13145610262555155,0.15405416889398388
ds004511:sub-S200221:ses-01_cognitive_control_run-01,sub-S200221,ses-01,,cognitive_control,e,m,3,3,264,,0.2457597851753235,,0.1552015764808113,0.16326525429207267
ds004511:sub-S200221:ses-01_cognitive_control_run-01,sub-S200221,ses-01,,cognitive_control,e,d,3,3,264,,0.216674342751503,,0.13145610262555155,0.15405416889398388
ds004511:sub-S200221:ses-01_cognitive_control_run-01,sub-S200221,ses-01,,cognitive_control,e,e,3,3,264,-0.020932644551838606,0.16885966062545776,51.32151793936888,,
ds004511:sub-S200221:ses-01_rest_run-01,sub-S200221,ses-01,,rest,m,m,3,3,124,0.02072135391344707,0.21639767289161682,79.61332538435536,,
ds004511:sub-S200221:ses-01_rest_run-01,sub-S200221,ses-01,,rest,m,d,3,3,124,,0.21417920291423798,,0.12730343393500773,0.1821554100681697
ds004511:sub-S200221:ses-01_rest_run-01,sub-S200221,ses-01,,rest,m,e,3,3,124,,0.1410248726606369,,0.14871793441594608,0.13265596624583967
ds004511:sub-S200221:ses-01_rest_run-01,sub-S200221,ses-01,,rest,d,m,3,3,124,,0.22469890117645264,,0.12730343393500773,0.1821554100681697
ds004511:sub-S200221:ses-01_rest_run-01,sub-S200221,ses-01,,rest,d,d,3,3,124,-0.10969454526240306,0.2221175879240036,27.73789260848876,,
ds004511:sub-S200221:ses-01_rest_run-01,sub-S200221,ses-01,,rest,d,e,3,3,124,,0.15453371405601501,,0.12842570864144834,0.16413210143124865
ds004511:sub-S200221:ses-01_rest_run-01,sub-S200221,ses-01,,rest,e,m,3,3,124,,0.24024245142936707,,0.14871793441594608,0.13265596624583967
ds004511:sub-S200221:ses-01_rest_run-01,sub-S200221,ses-01,,rest,e,d,3,3,124,,0.2504850924015045,,0.12842570864144834,0.16413210143124865
ds004511:sub-S200221:ses-01_rest_run-01,sub-S200221,ses-01,,rest,e,e,3,3,124,0.07666344111860399,0.18080200254917145,39.877653146943736,,
ds004511:sub-S200221:ses-01_gambling_run-01,sub-S200221,ses-01,,gambling,m,m,3,3,933,0.013185069286628824,0.23430286347866058,59.0063870438681,,
ds004511:sub-S200221:ses-01_gambling_run-01,sub-S200221,ses-01,,gambling,m,d,3,3,933,,0.28737524151802063,,0.17426629875170713,0.19348369057251327
ds004511:sub-S200221:ses-01_gambling_run-01,sub-S200221,ses-01,,gambling,m,e,3,3,933,,0.2173709124326706,,0.16521974952066953,0.17572495932236618
ds004511:sub-S200221:ses-01_gambling_run-01,sub-S200221,ses-01,,gambling,d,m,3,3,933,,0.21680046617984772,,0.17426629875170713,0.19348369057251327
ds004511:sub-S200221:ses-01_gambling_run-01,sub-S200221,ses-01,,gambling,d,d,3,3,933,-0.020268612971608223,0.23976460099220276,51.05569902583078,,
ds004511:sub-S200221:ses-01_gambling_run-01,sub-S200221,ses-01,,gambling,d,e,3,3,933,,0.19279727339744568,,0.16398385412280328,0.18423993466671512
ds004511:sub-S200221:ses-01_gambling_run-01,sub-S200221,ses-01,,gambling,e,m,3,3,933,,0.2506188750267029,,0.16521974952066953,0.17572495932236618
ds004511:sub-S200221:ses-01_gambling_run-01,sub-S200221,ses-01,,gambling,e,d,3,3,933,,0.28539928793907166,,0.16398385412280328,0.18423993466671512
ds004511:sub-S200221:ses-01_gambling_run-01,sub-S200221,ses-01,,gambling,e,e,3,3,933,0.009578963024202346,0.22878077626228333,77.36250405909547,,
ds004511:sub-S200225:ses-01_cognitive_control_run-01,sub-S200225,ses-01,,cognitive_control,m,m,3,3,263,-0.009438039465832167,0.23734150826931,891.7938664748189,,
ds004511:sub-S200225:ses-01_cognitive_control_run-01,sub-S200225,ses-01,,cognitive_control,m,d,3,3,263,,0.1921304613351822,,0.16201014295503668,0.18327553612764344
ds004511:sub-S200225:ses-01_cognitive_control_run-01,sub-S200225,ses-01,,cognitive_control,m,e,3,3,263,,0.13108262419700623,,0.19865653316840926,0.19599282254284325
ds004511:sub-S200225:ses-01_cognitive_control_run-01,sub-S200225,ses-01,,cognitive_control,d,m,3,3,263,,0.28154876828193665,,0.16201014295503668,0.18327553612764344
ds004511:sub-S200225:ses-01_cognitive_control_run-01,sub-S200225,ses-01,,cognitive_control,d,d,3,3,263,0.02346746121292417,0.25398510694503784,80.8718335664771,,
ds004511:sub-S200225:ses-01_cognitive_control_run-01,sub-S200225,ses-01,,cognitive_control,d,e,3,3,263,,0.19184032082557678,,0.1359984877558262,0.17983832291040583
ds004511:sub-S200225:ses-01_cognitive_control_run-01,sub-S200225,ses-01,,cognitive_control,e,m,3,3,263,,0.3696540892124176,,0.19865653316840926,0.19599282254284325
ds004511:sub-S200225:ses-01_cognitive_control_run-01,sub-S200225,ses-01,,cognitive_control,e,d,3,3,263,,0.24913175404071808,,0.1359984877558262,0.17983832291040583
ds004511:sub-S200225:ses-01_cognitive_control_run-01,sub-S200225,ses-01,,cognitive_control,e,e,3,3,263,0.01153483753492737,0.17002525925636292,61.66171210075059,,
ds004511:sub-S200225:ses-01_rest_run-01,sub-S200225,ses-01,,rest,m,m,3,3,123,-0.030335801513487002,0.2036866992712021,38.59634382937982,,
ds004511:sub-S200225:ses-01_rest_run-01,sub-S200225,ses-01,,rest,m,d,3,3,123,,0.1506861448287964,,0.14329036634142805,0.16474521487224392
ds004511:sub-S200225:ses-01_rest_run-01,sub-S200225,ses-01,,rest,m,e,3,3,123,,0.19005857408046722,,0.12498695342763652,0.1568701370217936
ds004511:sub-S200225:ses-01_rest_run-01,sub-S200225,ses-01,,rest,d,m,3,3,123,,0.2681000530719757,,0.14329036634142805,0.16474521487224392
ds004511:sub-S200225:ses-01_rest_run-01,sub-S200225,ses-01,,rest,d,d,3,3,123,0.08099832646245879,0.19118398427963257,37.012120866194,,
ds004511:sub-S200225:ses-01_rest_run-01,sub-S200225,ses-01,,rest,d,e,3,3,123,,0.25265294313430786,,0.16112191193714376,0.1669883153181735
ds004511:sub-S200225:ses-01_rest_run-01,sub-S200225,ses-01,,rest,e,m,3,3,123,,0.20600645244121552,,0.12498695342763652,0.1568701370217936
ds004511:sub-S200225:ses-01_rest_run-01,sub-S200225,ses-01,,rest,e,d,3,3,123,,0.20780281722545624,,0.16112191193714376,0.1669883153181735
ds004511:sub-S200225:ses-01_rest_run-01,sub-S200225,ses-01,,rest,e,e,3,3,123,-0.08151274029074645,0.182017520070076,99.06785184387269,,
ds004511:sub-S200225:ses-01_gambling_run-01,sub-S200225,ses-01,,gambling,m,m,3,3,964,-0.029231249338355983,0.23939086496829987,84.42326669178563,,
ds004511:sub-S200225:ses-01_gambling_run-01,sub-S200225,ses-01,,gambling,m,d,3,3,964,,0.20878776907920837,,0.161156024644731,0.18655055286401412
ds004511:sub-S200225:ses-01_gambling_run-01,sub-S200225,ses-01,,gambling,m,e,3,3,964,,0.1641583889722824,,0.15991331153854543,0.16403905201811514
ds004511:sub-S200225:ses-01_gambling_run-01,sub-S200225,ses-01,,gambling,d,m,3,3,964,,0.27437523007392883,,0.161156024644731,0.18655055286401412
ds004511:sub-S200225:ses-01_gambling_run-01,sub-S200225,ses-01,,gambling,d,d,3,3,964,0.034214481875625015,0.2205316126346588,57.76631483682953,,
ds004511:sub-S200225:ses-01_gambling_run-01,sub-S200225,ses-01,,gambling,d,e,3,3,964,,0.17312099039554596,,0.13686704847003292,0.15897214620980854
ds004511:sub-S200225:ses-01_gambling_run-01,sub-S200225,ses-01,,gambling,e,m,3,3,964,,0.2715437114238739,,0.15991331153854543,0.16403905201811514
ds004511:sub-S200225:ses-01_gambling_run-01,sub-S200225,ses-01,,gambling,e,d,3,3,964,,0.2388191670179367,,0.13686704847003292,0.15897214620980854
ds004511:sub-S200225:ses-01_gambling_run-01,sub-S200225,ses-01,,gambling,e,e,3,3,964,-0.039451827688328146,0.19885191321372986,34.302133561540934,,
ds004511:sub-S200228:ses-01_cognitive_control_run-01,sub-S200228,ses-01,,cognitive_control,m,m,3,3,269,-0.011647458669476793,0.22010281682014465,50.266669630561175,,
ds004511:sub-S200228:ses-01_cognitive_control_run-01,sub-S200228,ses-01,,cognitive_control,m,d,3,3,269,,0.1678224354982376,,0.15436455596335316,0.16968555604436583
ds004511:sub-S200228:ses-01_cognitive_control_run-01,sub-S200228,ses-01,,cognitive_control,m,e,3,3,269,,0.15260984003543854,,0.1549408929387876,0.15751977600018774
ds004511:sub-S200228:ses-01_cognitive_control_run-01,sub-S200228,ses-01,,cognitive_control,d,m,3,3,269,,0.2723016142845154,,0.15436455596335316,0.16968555604436583
ds004511:sub-S200228:ses-01_cognitive_control_run-01,sub-S200228,ses-01,,cognitive_control,d,d,3,3,269,-0.01057432493762733,0.21036776900291443,29.256084624719442,,
ds004511:sub-S200228:ses-01_cognitive_control_run-01,sub-S200228,ses-01,,cognitive_control,d,e,3,3,269,,0.18132486939430237,,0.1282019386116457,0.1448618467883328
ds004511:sub-S200228:ses-01_cognitive_control_run-01,sub-S200228,ses-01,,cognitive_control,e,m,3,3,269,,0.2637835144996643,,0.1549408929387876,0.15751977600018774
ds004511:sub-S200228:ses-01_cognitive_control_run-01,sub-S200228,ses-01,,cognitive_control,e,d,3,3,269,,0.20091865956783295,,0.1282019386116457,0.1448618467883328
ds004511:sub-S200228:ses-01_cognitive_control_run-01,sub-S200228,ses-01,,cognitive_control,e,e,3,3,269,0.03386603459563508,0.1696939766407013,28.947497558416487,,
ds004511:sub-S200228:ses-01_rest_run-01,sub-S200228,ses-01,,rest,m,m,3,3,121,0.003775885805857083,0.25607892870903015,218.34680691238276,,
ds004511:sub-S200228:ses-01_rest_run-01,sub-S200228,ses-01,,rest,m,d,3,3,121,,0.3027421832084656,,0.1964348591556234,0.2273573064483887
ds004511:sub-S200228:ses-01_rest_run-01,sub-S200228,ses-01,,rest,m,e,3,3,121,,0.19122737646102905,,0.18218956050301385,0.1894138177071721
ds004511:sub-S200228:ses-01_rest_run-01,sub-S200228,ses-01,,rest,d,m,3,3,121,,0.27372708916664124,,0.1964348591556234,0.2273573064483887
ds004511:sub-S200228:ses-01_rest_run-01,sub-S200228,ses-01,,rest,d,d,3,3,121,0.010704728439912077,0.25753650069236755,96.26943117922002,,
ds004511:sub-S200228:ses-01_rest_run-01,sub-S200228,ses-01,,rest,d,e,3,3,121,,0.180352583527565,,0.14190158518877896,0.16500563944174237
ds004511:sub-S200228:ses-01_rest_run-01,sub-S200228,ses-01,,rest,e,m,3,3,121,,0.2970952093601227,,0.18218956050301385,0.1894138177071721
ds004511:sub-S200228:ses-01_rest_run-01,sub-S200228,ses-01,,rest,e,d,3,3,121,,0.24053733050823212,,0.14190158518877896,0.16500563944174237
ds004511:sub-S200228:ses-01_rest_run-01,sub-S200228,ses-01,,rest,e,e,3,3,121,0.008845030445574728,0.20557671785354614,327.2513260230545,,
ds004511:sub-S200228:ses-01_gambling_run-01,sub-S200228,ses-01,,gambling,m,m,3,3,914,-0.022913070248732348,0.20303618907928467,119.17990019780541,,
ds004511:sub-S200228:ses-01_gambling_run-01,sub-S200228,ses-01,,gambling,m,d,3,3,914,,0.24534834921360016,,0.1499411378593818,0.1701491881830361
ds004511:sub-S200228:ses-01_gambling_run-01,sub-S200228,ses-01,,gambling,m,e,3,3,914,,0.19135352969169617,,0.14085029498459994,0.14525699820899338
ds004511:sub-S200228:ses-01_gambling_run-01,sub-S200228,ses-01,,gambling,d,m,3,3,914,,0.19880467653274536,,0.1499411378593818,0.1701491881830361
ds004511:sub-S200228:ses-01_gambling_run-01,sub-S200228,ses-01,,gambling,d,d,3,3,914,-0.013872190447895089,0.22433872520923615,36.96542910673947,,
ds004511:sub-S200228:ses-01_gambling_run-01,sub-S200228,ses-01,,gambling,d,e,3,3,914,,0.18043561279773712,,0.1297997679699954,0.1530867466535949
ds004511:sub-S200228:ses-01_gambling_run-01,sub-S200228,ses-01,,gambling,e,m,3,3,914,,0.203318253159523,,0.14085029498459994,0.14525699820899338
ds004511:sub-S200228:ses-01_gambling_run-01,sub-S200228,ses-01,,gambling,e,d,3,3,914,,0.21527057886123657,,0.1297997679699954,0.1530867466535949
ds004511:sub-S200228:ses-01_gambling_run-01,sub-S200228,ses-01,,gambling,e,e,3,3,914,0.026521294470468873,0.16835729777812958,181.00176032745082,,
ds004511:sub-S200302:ses-01_cognitive_control_run-01,sub-S200302,ses-01,,cognitive_control,m,m,3,3,267,-0.0038391357184865615,0.2125503420829773,124.19118464216311,,
ds004511:sub-S200302:ses-01_cognitive_control_run-01,sub-S200302,ses-01,,cognitive_control,m,d,3,3,267,,0.24123990535736084,,0.16836637523625228,0.18058376245842445
ds004511:sub-S200302:ses-01_cognitive_control_run-01,sub-S200302,ses-01,,cognitive_control,m,e,3,3,267,,0.15913434326648712,,0.15229818499769165,0.15773887298861694
ds004511:sub-S200302:ses-01_cognitive_control_run-01,sub-S200302,ses-01,,cognitive_control,d,m,3,3,267,,0.23482392728328705,,0.16836637523625228,0.18058376245842445
ds004511:sub-S200302:ses-01_cognitive_control_run-01,sub-S200302,ses-01,,cognitive_control,d,d,3,3,267,0.009328378835337216,0.22672145068645477,98.51771851916438,,
ds004511:sub-S200302:ses-01_cognitive_control_run-01,sub-S200302,ses-01,,cognitive_control,d,e,3,3,267,,0.16550080478191376,,0.13969945009058335,0.15406406153174823
ds004511:sub-S200302:ses-01_cognitive_control_run-01,sub-S200302,ses-01,,cognitive_control,e,m,3,3,267,,0.2535276412963867,,0.15229818499769165,0.15773887298861694
ds004511:sub-S200302:ses-01_cognitive_control_run-01,sub-S200302,ses-01,,cognitive_control,e,d,3,3,267,,0.23522721230983734,,0.13969945009058335,0.15406406153174823
ds004511:sub-S200302:ses-01_cognitive_control_run-01,sub-S200302,ses-01,,cognitive_control,e,e,3,3,267,-0.0066757440880509545,0.17381100356578827,41.180200954055074,,
ds004511:sub-S200302:ses-01_rest_run-01,sub-S200302,ses-01,,rest,m,m,3,3,123,0.029891865312810836,0.25118696689605713,52.37222635261411,,
ds004511:sub-S200302:ses-01_rest_run-01,sub-S200302,ses-01,,rest,m,d,3,3,123,,0.24265991151332855,,0.15558242491953742,0.2266287059197581
ds004511:sub-S200302:ses-01_rest_run-01,sub-S200302,ses-01,,rest,m,e,3,3,123,,0.17635120451450348,,0.1641454010353825,0.1647381397887943
ds004511:sub-S200302:ses-01_rest_run-01,sub-S200302,ses-01,,rest,d,m,3,3,123,,0.3009048104286194,,0.15558242491953742,0.2266287059197581
ds004511:sub-S200302:ses-01_rest_run-01,sub-S200302,ses-01,,rest,d,d,3,3,123,-0.11548995667296212,0.28227701783180237,172.66142833329798,,
ds004511:sub-S200302:ses-01_rest_run-01,sub-S200302,ses-01,,rest,d,e,3,3,123,,0.21413764357566833,,0.16403274434974524,0.2007240366523828
ds004511:sub-S200302:ses-01_rest_run-01,sub-S200302,ses-01,,rest,e,m,3,3,123,,0.27396929264068604,,0.1641454010353825,0.1647381397887943
ds004511:sub-S200302:ses-01_rest_run-01,sub-S200302,ses-01,,rest,e,d,3,3,123,,0.296348512172699,,0.16403274434974524,0.2007240366523828
ds004511:sub-S200302:ses-01_rest_run-01,sub-S200302,ses-01,,rest,e,e,3,3,123,0.08741334277182454,0.2299935668706894,31.188569909188807,,
ds004511:sub-S200302:ses-01_gambling_run-01,sub-S200302,ses-01,,gambling,m,m,3,3,907,0.02758568867808978,0.22408804297447205,62.50746488860319,,
ds004511:sub-S200302:ses-01_gambling_run-01,sub-S200302,ses-01,,gambling,m,d,3,3,907,,0.2105056345462799,,0.14976942503481874,0.16991287608278757
ds004511:sub-S200302:ses-01_gambling_run-01,sub-S200302,ses-01,,gambling,m,e,3,3,907,,0.1862635463476181,,0.15258615257171246,0.16064915212144398
ds004511:sub-S200302:ses-01_gambling_run-01,sub-S200302,ses-01,,gambling,d,m,3,3,907,,0.23395808041095734,,0.14976942503481874,0.16991287608278757
ds004511:sub-S200302:ses-01_gambling_run-01,sub-S200302,ses-01,,gambling,d,d,3,3,907,-0.038452310173871365,0.22431088984012604,38.340826325011754,,
ds004511:sub-S200302:ses-01_gambling_run-01,sub-S200302,ses-01,,gambling,d,e,3,3,907,,0.20080988109111786,,0.137592665678611,0.16471834949401537
ds004511:sub-S200302:ses-01_gambling_run-01,sub-S200302,ses-01,,gambling,e,m,3,3,907,,0.24085049331188202,,0.15258615257171246,0.16064915212144398
ds004511:sub-S200302:ses-01_gambling_run-01,sub-S200302,ses-01,,gambling,e,d,3,3,907,,0.22461821138858795,,0.137592665678611,0.16471834949401537
ds004511:sub-S200302:ses-01_gambling_run-01,sub-S200302,ses-01,,gambling,e,e,3,3,907,0.04687359712914232,0.208331897854805,38.79539114374836,,
ds004511:sub-S200303:ses-01_cognitive_control_run-01,sub-S200303,ses-01,,cognitive_control,m,m,3,3,258,-0.01250252187750194,0.21163159608840942,53.05488745463911,,
ds004511:sub-S200303:ses-01_cognitive_control_run-01,sub-S200303,ses-01,,cognitive_control,m,d,3,3,258,,0.20751285552978516,,0.15539998737301014,0.18242275023240914
ds004511:sub-S200303:ses-01_cognitive_control_run-01,sub-S200303,ses-01,,cognitive_control,m,e,3,3,258,,0.13943418860435486,,0.18266990725961765,0.19033411172644574
ds004511:sub-S200303:ses-01_cognitive_control_run-01,sub-S200303,ses-01,,cognitive_control,d,m,3,3,258,,0.25564709305763245,,0.15539998737301014,0.18242275023240914
ds004511:sub-S200303:ses-01_cognitive_control_run-01,sub-S200303,ses-01,,cognitive_control,d,d,3,3,258,-0.05750456831757297,0.24431359767913818,57.7592407742212,,
ds004511:sub-S200303:ses-01_cognitive_control_run-01,sub-S200303,ses-01,,cognitive_control,d,e,3,3,258,,0.19234514236450195,,0.1725677724552247,0.21345037097732225
ds004511:sub-S200303:ses-01_cognitive_control_run-01,sub-S200303,ses-01,,cognitive_control,e,m,3,3,258,,0.33889034390449524,,0.18266990725961765,0.19033411172644574
ds004511:sub-S200303:ses-01_cognitive_control_run-01,sub-S200303,ses-01,,cognitive_control,e,d,3,3,258,,0.32750895619392395,,0.1725677724552247,0.21345037097732225
ds004511:sub-S200303:ses-01_cognitive_control_run-01,sub-S200303,ses-01,,cognitive_control,e,e,3,3,258,0.04628000200036624,0.22056035697460175,91.25910448288732,,
ds004511:sub-S200303:ses-01_rest_run-01,sub-S200303,ses-01,,rest,m,m,3,3,122,-0.09264808664953367,0.2521665692329407,41.03375774133401,,
ds004511:sub-S200303:ses-01_rest_run-01,sub-S200303,ses-01,,rest,m,d,3,3,122,,0.22411410510540009,,0.18226127173812662,0.18815326583800746
ds004511:sub-S200303:ses-01_rest_run-01,sub-S200303,ses-01,,rest,m,e,3,3,122,,0.0931273028254509,,0.1742844171822071,0.1952509056227129
ds004511:sub-S200303:ses-01_rest_run-01,sub-S200303,ses-01,,rest,d,m,3,3,122,,0.2737249433994293,,0.18226127173812662,0.18815326583800746
ds004511:sub-S200303:ses-01_rest_run-01,sub-S200303,ses-01,,rest,d,d,3,3,122,0.030281154656416325,0.2799682319164276,380.19133847854175,,
ds004511:sub-S200303:ses-01_rest_run-01,sub-S200303,ses-01,,rest,d,e,3,3,122,,0.10886334627866745,,0.17621753346480307,0.1940614535916047
ds004511:sub-S200303:ses-01_rest_run-01,sub-S200303,ses-01,,rest,e,m,3,3,122,,0.35752105712890625,,0.1742844171822071,0.1952509056227129
ds004511:sub-S200303:ses-01_rest_run-01,sub-S200303,ses-01,,rest,e,d,3,3,122,,0.35321831703186035,,0.17621753346480307,0.1940614535916047
ds004511:sub-S200303:ses-01_rest_run-01,sub-S200303,ses-01,,rest,e,e,3,3,122,0.058227336725036875,0.17254558205604553,73.12428211970408,,
ds004511:sub-S200303:ses-01_gambling_run-01,sub-S200303,ses-01,,gambling,m,m,3,3,878,-0.04654052185058034,0.20407675206661224,459.1488170661796,,
ds004511:sub-S200303:ses-01_gambling_run-01,sub-S200303,ses-01,,gambling,m,d,3,3,878,,0.20680800080299377,,0.15064800315555651,0.17000740859021088
ds004511:sub-S200303:ses-01_gambling_run-01,sub-S200303,ses-01,,gambling,m,e,3,3,878,,0.18557460606098175,,0.1455507553002218,0.1554939773205269
ds004511:sub-S200303:ses-01_gambling_run-01,sub-S200303,ses-01,,gambling,d,m,3,3,878,,0.23746027052402496,,0.15064800315555651,0.17000740859021088
ds004511:sub-S200303:ses-01_gambling_run-01,sub-S200303,ses-01,,gambling,d,d,3,3,878,0.011860854195532705,0.22144684195518494,68.70346495855371,,
ds004511:sub-S200303:ses-01_gambling_run-01,sub-S200303,ses-01,,gambling,d,e,3,3,878,,0.20018398761749268,,0.14061158912464264,0.15471458796556012
ds004511:sub-S200303:ses-01_gambling_run-01,sub-S200303,ses-01,,gambling,e,m,3,3,878,,0.22638390958309174,,0.1455507553002218,0.1554939773205269
ds004511:sub-S200303:ses-01_gambling_run-01,sub-S200303,ses-01,,gambling,e,d,3,3,878,,0.210414320230484,,0.14061158912464264,0.15471458796556012
ds004511:sub-S200303:ses-01_gambling_run-01,sub-S200303,ses-01,,gambling,e,e,3,3,878,0.01841324937797962,0.19209453463554382,53.493151958548125,,
ds004511:sub-S200306:ses-01_cognitive_control_run-01,sub-S200306,ses-01,,cognitive_control,m,m,3,3,245,0.057842933434080715,0.21922796964645386,41.151383035036986,,
ds004511:sub-S200306:ses-01_cognitive_control_run-01,sub-S200306,ses-01,,cognitive_control,m,d,3,3,245,,0.15663504600524902,,0.17051604105805865,0.1734931669369036
ds004511:sub-S200306:ses-01_cognitive_control_run-01,sub-S200306,ses-01,,cognitive_control,m,e,3,3,245,,0.141693577170372,,0.1346115585796687,0.1424745877482453
ds004511:sub-S200306:ses-01_cognitive_control_run-01,sub-S200306,ses-01,,cognitive_control,d,m,3,3,245,,0.3042019009590149,,0.17051604105805865,0.1734931669369036
ds004511:sub-S200306:ses-01_cognitive_control_run-01,sub-S200306,ses-01,,cognitive_control,d,d,3,3,245,-0.1021388442464629,0.24380455911159515,50.55292295728411,,
ds004511:sub-S200306:ses-01_cognitive_control_run-01,sub-S200306,ses-01,,cognitive_control,d,e,3,3,245,,0.2159530520439148,,0.13079878663530156,0.15337088181048023
ds004511:sub-S200306:ses-01_cognitive_control_run-01,sub-S200306,ses-01,,cognitive_control,e,m,3,3,245,,0.23398688435554504,,0.1346115585796687,0.1424745877482453
ds004511:sub-S200306:ses-01_cognitive_control_run-01,sub-S200306,ses-01,,cognitive_control,e,d,3,3,245,,0.18492457270622253,,0.13079878663530156,0.15337088181048023
ds004511:sub-S200306:ses-01_cognitive_control_run-01,sub-S200306,ses-01,,cognitive_control,e,e,3,3,245,0.05911652475443421,0.19015739858150482,32.720160350021054,,
ds004511:sub-S200306:ses-01_rest_run-01,sub-S200306,ses-01,,rest,m,m,3,3,140,0.022260998249320048,0.22789570689201355,2429052.569186289,,
ds004511:sub-S200306:ses-01_rest_run-01,sub-S200306,ses-01,,rest,m,d,3,3,140,,0.18192808330059052,,0.14037942854421478,0.16552949286997318
ds004511:sub-S200306:ses-01_rest_run-01,sub-S200306,ses-01,,rest,m,e,3,3,140,,0.14891202747821808,,0.14297799484005996,0.1514701164460608
ds004511:sub-S200306:ses-01_rest_run-01,sub-S200306,ses-01,,rest,d,m,3,3,140,,0.24171072244644165,,0.14037942854421478,0.16552949286997318
ds004511:sub-S200306:ses-01_rest_run-01,sub-S200306,ses-01,,rest,d,d,3,3,140,0.006224015711008438,0.21726837754249573,64.74214556472641,,
ds004511:sub-S200306:ses-01_rest_run-01,sub-S200306,ses-01,,rest,d,e,3,3,140,,0.1970350742340088,,0.1415324703125017,0.1671176948185478
ds004511:sub-S200306:ses-01_rest_run-01,sub-S200306,ses-01,,rest,e,m,3,3,140,,0.2439100742340088,,0.14297799484005996,0.1514701164460608
ds004511:sub-S200306:ses-01_rest_run-01,sub-S200306,ses-01,,rest,e,d,3,3,140,,0.23358950018882751,,0.1415324703125017,0.1671176948185478
ds004511:sub-S200306:ses-01_rest_run-01,sub-S200306,ses-01,,rest,e,e,3,3,140,-0.04213123065668956,0.1960047483444214,709.4417955619948,,
ds004511:sub-S200306:ses-01_gambling_run-01,sub-S200306,ses-01,,gambling,m,m,3,3,865,-0.01208632034222687,0.21951505541801453,55.31979813865154,,
