subject_id,session_id,condition_label,task_label,network_label,source_block,target_block,n_timepoints,block_trace_mean,block_frobenius_mean,block_anisotropy_mean,c_sym_mean,c_rot_mean
sub-S200217,ses-01,,cognitive_control,central,e,e,242,0.10486877709627151,0.6999454498291016,33.006220911443236,,
sub-S200217,ses-01,,cognitive_control,parietal_occipital,m,m,242,-0.016977636143565178,0.9141408205032349,68.3041874875625,,
sub-S200217,ses-01,,cognitive_control,parietal_occipital,m,d,242,,0.7514967322349548,,0.6629494192699591,0.6701023442049822
sub-S200217,ses-01,,cognitive_control,parietal_occipital,m,e,242,,0.798502504825592,,0.5576181351517637,0.6103792923192183
sub-S200217,ses-01,,cognitive_control,parietal_occipital,d,m,242,,1.0629163980484009,,0.6629494192699591,0.6701023442049822
sub-S200217,ses-01,,cognitive_control,parietal_occipital,d,d,242,0.06216083839535713,0.8415529727935791,161.41720419724783,,
sub-S200217,ses-01,,cognitive_control,parietal_occipital,d,e,242,,0.881420910358429,,0.5423240746061008,0.5777203457430005
sub-S200217,ses-01,,cognitive_control,parietal_occipital,e,m,242,,0.8234192132949829,,0.5576181351517637,0.6103792923192183
sub-S200217,ses-01,,cognitive_control,parietal_occipital,e,d,242,,0.6545406579971313,,0.5423240746061008,0.5777203457430005
sub-S200217,ses-01,,cognitive_control,parietal_occipital,e,e,242,0.035150814801454544,0.6900607943534851,42.97645686964194,,
sub-S200217,ses-01,,cognitive_control,temporal,m,m,242,-0.007887274026870728,1.0190907716751099,116.73551771293084,,
sub-S200217,ses-01,,cognitive_control,temporal,m,d,242,,1.0778424739837646,,0.6752998782942693,0.6823475181435545
sub-S200217,ses-01,,cognitive_control,temporal,m,e,242,,1.0553029775619507,,0.6416374520709117,0.6647948813935121
sub-S200217,ses-01,,cognitive_control,temporal,d,m,242,,0.7483617663383484,,0.6752998782942693,0.6823475181435545
sub-S200217,ses-01,,cognitive_control,temporal,d,d,242,-0.05112941935658455,0.8244176506996155,39.65632934172948,,
sub-S200217,ses-01,,cognitive_control,temporal,d,e,242,,0.8462034463882446,,0.5979776396726568,0.6116637647151947
sub-S200217,ses-01,,cognitive_control,temporal,e,m,242,,0.7012006044387817,,0.6416374520709117,0.6647948813935121
sub-S200217,ses-01,,cognitive_control,temporal,e,d,242,,0.8193222284317017,,0.5979776396726568,0.6116637647151947
sub-S200217,ses-01,,cognitive_control,temporal,e,e,242,-0.038204263895750046,0.7632637619972229,299.3464377244314,,
sub-S200217,ses-01,,gambling,frontal,m,m,600,-0.0685555562376976,0.9803594350814819,105.66602114351298,,
sub-S200217,ses-01,,gambling,frontal,m,d,600,,0.822045087814331,,0.6695633994346877,0.6863230230866069
sub-S200217,ses-01,,gambling,frontal,m,e,600,,0.9503380060195923,,0.8349608906037034,0.8501491539404544
sub-S200217,ses-01,,gambling,frontal,d,m,600,,1.0356284379959106,,0.6695633994346877,0.6863230230866069
sub-S200217,ses-01,,gambling,frontal,d,d,600,-0.057892151176929474,0.9080945253372192,57.615331739087566,,
sub-S200217,ses-01,,gambling,frontal,d,e,600,,1.0783411264419556,,0.804619395413925,0.7921475093300925
sub-S200217,ses-01,,gambling,frontal,e,m,600,,1.3022727966308594,,0.8349608906037034,0.8501491539404544
sub-S200217,ses-01,,gambling,frontal,e,d,600,,1.078034520149231,,0.804619395413925,0.7921475093300925
sub-S200217,ses-01,,gambling,frontal,e,e,600,0.09890513867139816,1.1254280805587769,86.64890935140498,,
sub-S200217,ses-01,,gambling,central,m,m,600,-0.027199991047382355,0.9246768951416016,64.24980728841545,,
sub-S200217,ses-01,,gambling,central,m,d,600,,0.645641028881073,,0.8275598818841188,0.8366084017083797
sub-S200217,ses-01,,gambling,central,m,e,600,,0.8796564340591431,,0.8374804566586297,0.8413288133549053
sub-S200217,ses-01,,gambling,central,d,m,600,,1.5008269548416138,,0.8275598818841188,0.8366084017083797
sub-S200217,ses-01,,gambling,central,d,d,600,-0.05129740759730339,1.0596842765808105,76.1631696973756,,
sub-S200217,ses-01,,gambling,central,d,e,600,,1.5230566263198853,,0.924060074631187,0.9269759846122368
sub-S200217,ses-01,,gambling,central,e,m,600,,1.3563051223754883,,0.8374804566586297,0.8413288133549053
sub-S200217,ses-01,,gambling,central,e,d,600,,0.9251131415367126,,0.924060074631187,0.9269759846122368
sub-S200217,ses-01,,gambling,central,e,e,600,-0.0036625016946345568,1.2123202085494995,94.33159838369744,,
sub-S200217,ses-01,,gambling,parietal_occipital,m,m,600,-0.00674638943746686,0.8801405429840088,40.848552116582226,,
sub-S200217,ses-01,,gambling,parietal_occipital,m,d,600,,0.7247704267501831,,0.749226432032011,0.7566073761636198
sub-S200217,ses-01,,gambling,parietal_occipital,m,e,600,,1.0082154273986816,,0.7630838679031385,0.7945869261006447
sub-S200217,ses-01,,gambling,parietal_occipital,d,m,600,,1.2836296558380127,,0.749226432032011,0.7566073761636198
sub-S200217,ses-01,,gambling,parietal_occipital,d,d,600,-0.03444080799818039,1.0788683891296387,220.3232396087519,,
sub-S200217,ses-01,,gambling,parietal_occipital,d,e,600,,1.3869339227676392,,0.8571164571371764,0.8843824491652358
sub-S200217,ses-01,,gambling,parietal_occipital,e,m,600,,1.086210012435913,,0.7630838679031385,0.7945869261006447
sub-S200217,ses-01,,gambling,parietal_occipital,e,d,600,,0.8906360268592834,,0.8571164571371764,0.8843824491652358
sub-S200217,ses-01,,gambling,parietal_occipital,e,e,600,0.019138824194669724,0.9976449608802795,128.95240691938193,,
sub-S200217,ses-01,,gambling,temporal,m,m,600,-0.011664760299026966,0.9453780055046082,270.5229722594338,,
sub-S200217,ses-01,,gambling,temporal,m,d,600,,0.8705071806907654,,0.7425855131801156,0.7518733175203554
sub-S200217,ses-01,,gambling,temporal,m,e,600,,1.0789848566055298,,0.7880129532570823,0.7871926473484789
sub-S200217,ses-01,,gambling,temporal,d,m,600,,1.1689485311508179,,0.7425855131801156,0.7518733175203554
sub-S200217,ses-01,,gambling,temporal,d,d,600,0.02912931516766548,1.0692167282104492,66.4803935379089,,
sub-S200217,ses-01,,gambling,temporal,d,e,600,,1.3679225444793701,,0.8760972600866321,0.8753640319292362
sub-S200217,ses-01,,gambling,temporal,e,m,600,,1.0653395652770996,,0.7880129532570823,0.7871926473484789
sub-S200217,ses-01,,gambling,temporal,e,d,600,,0.9751836061477661,,0.8760972600866321,0.8753640319292362
sub-S200217,ses-01,,gambling,temporal,e,e,600,-0.015916716307401657,1.140974521636963,99.8201364168969,,
sub-S200217,ses-01,,rest,frontal,m,m,124,-0.1662314236164093,1.0994539260864258,52.92395058616263,,
sub-S200217,ses-01,,rest,frontal,m,d,124,,0.9420310854911804,,0.6628199801093242,0.6969095351266079
sub-S200217,ses-01,,rest,frontal,m,e,124,,0.8158104419708252,,0.6174218694938988,0.6451377168786331
sub-S200217,ses-01,,rest,frontal,d,m,124,,0.923435628414154,,0.6628199801093242,0.6969095351266079
sub-S200217,ses-01,,rest,frontal,d,d,124,-0.05593321844935417,0.837419331073761,76.08858448755545,,
sub-S200217,ses-01,,rest,frontal,d,e,124,,0.7551632523536682,,0.5644068529859918,0.5968938581034785
sub-S200217,ses-01,,rest,frontal,e,m,124,,0.9108487963676453,,0.6174218694938988,0.6451377168786331
sub-S200217,ses-01,,rest,frontal,e,d,124,,0.8434571027755737,,0.5644068529859918,0.5968938581034785
sub-S200217,ses-01,,rest,frontal,e,e,124,-0.15015250444412231,0.7480986714363098,39.32137719822712,,
sub-S200217,ses-01,,rest,central,m,m,124,0.016901517286896706,0.9222385883331299,48.20979870147392,,
sub-S200217,ses-01,,rest,central,m,d,124,,0.7699970602989197,,0.8758286063055523,0.8839997290099253
sub-S200217,ses-01,,rest,central,m,e,124,,0.8134801983833313,,0.7668901510903092,0.810180800615764
sub-S200217,ses-01,,rest,central,d,m,124,,1.537018060684204,,0.8758286063055523,0.8839997290099253
sub-S200217,ses-01,,rest,central,d,d,124,-0.03455759212374687,1.1312638521194458,194.3319875295045,,
sub-S200217,ses-01,,rest,central,d,e,124,,1.1832318305969238,,0.7820102223118798,0.8206977673241349
sub-S200217,ses-01,,rest,central,e,m,124,,1.2802481651306152,,0.7668901510903092,0.810180800615764
sub-S200217,ses-01,,rest,central,e,d,124,,1.009668231010437,,0.7820102223118798,0.8206977673241349
sub-S200217,ses-01,,rest,central,e,e,124,-0.0724669024348259,0.9280533194541931,92.08548876692038,,
sub-S200217,ses-01,,rest,parietal_occipital,m,m,124,-0.05437109246850014,0.8030001521110535,52.752777701518575,,
sub-S200217,ses-01,,rest,parietal_occipital,m,d,124,,0.9243118762969971,,0.6373660649921074,0.6038460992887372
sub-S200217,ses-01,,rest,parietal_occipital,m,e,124,,0.8391761183738708,,0.5296047000122852,0.529351743151907
sub-S200217,ses-01,,rest,parietal_occipital,d,m,124,,0.7629632353782654,,0.6373660649921074,0.6038460992887372
sub-S200217,ses-01,,rest,parietal_occipital,d,d,124,-0.15911449491977692,0.7786491513252258,23.1265593376316,,
sub-S200217,ses-01,,rest,parietal_occipital,d,e,124,,0.7019858956336975,,0.4931292090503896,0.5137126686387374
sub-S200217,ses-01,,rest,parietal_occipital,e,m,124,,0.5994158983230591,,0.5296047000122852,0.529351743151907
sub-S200217,ses-01,,rest,parietal_occipital,e,d,124,,0.6814438700675964,,0.4931292090503896,0.5137126686387374
sub-S200217,ses-01,,rest,parietal_occipital,e,e,124,-0.020227976143360138,0.6234741806983948,31.21017607313688,,
sub-S200217,ses-01,,rest,temporal,m,m,124,-0.05151663348078728,1.1108430624008179,350.3806466724052,,
sub-S200217,ses-01,,rest,temporal,m,d,124,,1.2184724807739258,,0.8127961417690652,0.784314718036378
sub-S200217,ses-01,,rest,temporal,m,e,124,,1.064731240272522,,0.7035877692406295,0.6814579951470016
sub-S200217,ses-01,,rest,temporal,d,m,124,,0.8978520035743713,,0.8127961417690652,0.784314718036378
sub-S200217,ses-01,,rest,temporal,d,d,124,-0.005848440807312727,0.9090782403945923,35.711094641294636,,
sub-S200217,ses-01,,rest,temporal,d,e,124,,0.845551609992981,,0.6185446005375659,0.5675588019314359
sub-S200217,ses-01,,rest,temporal,e,m,124,,0.7815344333648682,,0.7035877692406295,0.6814579951470016
sub-S200217,ses-01,,rest,temporal,e,d,124,,0.765027642250061,,0.6185446005375659,0.5675588019314359
sub-S200217,ses-01,,rest,temporal,e,e,124,-0.0011875502532348037,0.6960993409156799,42.860295309395084,,
sub-S200221,ses-01,,cognitive_control,frontal,m,m,266,0.09683874994516373,0.9387246370315552,222.03278771674994,,
sub-S200221,ses-01,,cognitive_control,frontal,m,d,266,,0.8892382979393005,,0.6352438757929838,0.660413226733605
sub-S200221,ses-01,,cognitive_control,frontal,m,e,266,,0.8767768144607544,,0.6923221367778201,0.7114753837160992
sub-S200221,ses-01,,cognitive_control,frontal,d,m,266,,0.8839918375015259,,0.6352438757929838,0.660413226733605
sub-S200221,ses-01,,cognitive_control,frontal,d,d,266,-0.04666326195001602,0.7787977457046509,224.47829566083172,,
sub-S200221,ses-01,,cognitive_control,frontal,d,e,266,,0.7205928564071655,,0.594331409048402,0.6086209906321584
sub-S200221,ses-01,,cognitive_control,frontal,e,m,266,,0.9955825805664062,,0.6923221367778201,0.7114753837160992
sub-S200221,ses-01,,cognitive_control,frontal,e,d,266,,0.8907800912857056,,0.594331409048402,0.6086209906321584
sub-S200221,ses-01,,cognitive_control,frontal,e,e,266,-0.10450193285942078,0.7789591550827026,50.20203310341546,,
sub-S200221,ses-01,,cognitive_control,central,m,m,266,-0.04190489649772644,0.8935706615447998,41.274268633036904,,
sub-S200221,ses-01,,cognitive_control,central,m,d,266,,0.727075457572937,,0.75537026831598,0.7366440083944437
sub-S200221,ses-01,,cognitive_control,central,m,e,266,,0.6106864213943481,,0.6709644091174458,0.695172502179489
sub-S200221,ses-01,,cognitive_control,central,d,m,266,,1.26186203956604,,0.75537026831598,0.7366440083944437
sub-S200221,ses-01,,cognitive_control,central,d,d,266,0.07603950053453445,0.9655988812446594,178.59625085194907,,
sub-S200221,ses-01,,cognitive_control,central,d,e,266,,0.8742741346359253,,0.6151568501284628,0.6602301295903145
sub-S200221,ses-01,,cognitive_control,central,e,m,266,,1.1576173305511475,,0.6709644091174458,0.695172502179489
sub-S200221,ses-01,,cognitive_control,central,e,d,266,,0.8659543991088867,,0.6151568501284628,0.6602301295903145
sub-S200221,ses-01,,cognitive_control,central,e,e,266,-0.02809489704668522,0.6649572253227234,59.45429555755673,,
sub-S200221,ses-01,,cognitive_control,parietal_occipital,m,m,266,-0.03957289457321167,0.7764459848403931,112.15892593246518,,
sub-S200221,ses-01,,cognitive_control,parietal_occipital,m,d,266,,0.9385645389556885,,0.622738518103054,0.6153027107092467
sub-S200221,ses-01,,cognitive_control,parietal_occipital,m,e,266,,0.9404665231704712,,0.598120049037265,0.6099433859415127
sub-S200221,ses-01,,cognitive_control,parietal_occipital,d,m,266,,0.7703746557235718,,0.622738518103054,0.6153027107092467
sub-S200221,ses-01,,cognitive_control,parietal_occipital,d,d,266,-0.09770664572715759,0.91033935546875,50.31537087397142,,
sub-S200221,ses-01,,cognitive_control,parietal_occipital,d,e,266,,0.828685998916626,,0.5580384660173546,0.6027380608473764
sub-S200221,ses-01,,cognitive_control,parietal_occipital,e,m,266,,0.7064679265022278,,0.598120049037265,0.6099433859415127
sub-S200221,ses-01,,cognitive_control,parietal_occipital,e,d,266,,0.7699195146560669,,0.5580384660173546,0.6027380608473764
sub-S200221,ses-01,,cognitive_control,parietal_occipital,e,e,266,-0.08656620234251022,0.6741319894790649,56.09920223012115,,
sub-S200221,ses-01,,cognitive_control,temporal,m,m,266,-0.08619001507759094,0.9599903225898743,52.09554056732944,,
sub-S200221,ses-01,,cognitive_control,temporal,m,d,266,,0.7048743963241577,,0.8359241069040515,0.797998246595715
sub-S200221,ses-01,,cognitive_control,temporal,m,e,266,,0.7003650069236755,,0.75065079822459,0.7883385921066458
sub-S200221,ses-01,,cognitive_control,temporal,d,m,266,,1.424478530883789,,0.8359241069040515,0.797998246595715
sub-S200221,ses-01,,cognitive_control,temporal,d,d,266,-0.12952880561351776,0.98388671875,87.49170732091774,,
sub-S200221,ses-01,,cognitive_control,temporal,d,e,266,,1.1173722743988037,,0.7235435302736182,0.7313425298215765
sub-S200221,ses-01,,cognitive_control,temporal,e,m,266,,1.2870763540267944,,0.75065079822459,0.7883385921066458
sub-S200221,ses-01,,cognitive_control,temporal,e,d,266,,0.8396368026733398,,0.7235435302736182,0.7313425298215765
sub-S200221,ses-01,,cognitive_control,temporal,e,e,266,-0.03483551740646362,0.7609164118766785,51.210438770778254,,
sub-S200221,ses-01,,gambling,frontal,m,m,935,-0.03507827967405319,0.9926143288612366,70.85335697097922,,
sub-S200221,ses-01,,gambling,frontal,m,d,935,,0.8490309715270996,,0.7438311890997432,0.7255421726618038
sub-S200221,ses-01,,gambling,frontal,m,e,935,,0.9801755547523499,,0.7831225243635628,0.7871661459326361
sub-S200221,ses-01,,gambling,frontal,d,m,935,,1.1423962116241455,,0.7438311890997432,0.7255421726618038
sub-S200221,ses-01,,gambling,frontal,d,d,935,-0.05751505494117737,0.9920700192451477,137.94102728366852,,
sub-S200221,ses-01,,gambling,frontal,d,e,935,,1.1029707193374634,,0.7587996372615665,0.779450540629486
sub-S200221,ses-01,,gambling,frontal,e,m,935,,1.1364119052886963,,0.7831225243635628,0.7871661459326361
sub-S200221,ses-01,,gambling,frontal,e,d,935,,0.9919670224189758,,0.7587996372615665,0.779450540629486
sub-S200221,ses-01,,gambling,frontal,e,e,935,0.03131377324461937,1.1001468896865845,87.46241700087074,,
sub-S200221,ses-01,,gambling,central,m,m,935,-0.03478572890162468,1.3157811164855957,114.58680991037866,,
sub-S200221,ses-01,,gambling,central,m,d,935,,0.8555557131767273,,1.2875055929152783,1.283114503945313
sub-S200221,ses-01,,gambling,central,m,e,935,,0.9713699817657471,,0.9915725950227545,0.9905913186450225
sub-S200221,ses-01,,gambling,central,d,m,935,,2.3708150386810303,,1.2875055929152783,1.283114503945313
sub-S200221,ses-01,,gambling,central,d,d,935,-0.04279189929366112,1.4666035175323486,129.11827412397787,,
sub-S200221,ses-01,,gambling,central,d,e,935,,1.7403560876846313,,1.0402657608446713,1.0487640944548102
sub-S200221,ses-01,,gambling,central,e,m,935,,1.639023780822754,,0.9915725950227545,0.9905913186450225
sub-S200221,ses-01,,gambling,central,e,d,935,,1.0255143642425537,,1.0402657608446713,1.0487640944548102
sub-S200221,ses-01,,gambling,central,e,e,935,0.09324821084737778,1.0901598930358887,78.69186794463972,,
sub-S200221,ses-01,,gambling,parietal_occipital,m,m,935,0.017314787954092026,0.9601734280586243,138.68339287378652,,
sub-S200221,ses-01,,gambling,parietal_occipital,m,d,935,,0.7836383581161499,,0.7821703724571107,0.7828347685827703
sub-S200221,ses-01,,gambling,parietal_occipital,m,e,935,,0.9636580944061279,,0.7197432287221042,0.7404407300334523
sub-S200221,ses-01,,gambling,parietal_occipital,d,m,935,,1.3129289150238037,,0.7821703724571107,0.7828347685827703
sub-S200221,ses-01,,gambling,parietal_occipital,d,d,935,-0.07253212481737137,1.042299509048462,62.68442176584262,,
sub-S200221,ses-01,,gambling,parietal_occipital,d,e,935,,1.2774739265441895,,0.7699908388644808,0.7771245354880346
sub-S200221,ses-01,,gambling,parietal_occipital,e,m,935,,1.0396531820297241,,0.7197432287221042,0.7404407300334523
sub-S200221,ses-01,,gambling,parietal_occipital,e,d,935,,0.8065102100372314,,0.7699908388644808,0.7771245354880346
sub-S200221,ses-01,,gambling,parietal_occipital,e,e,935,0.10672793537378311,0.96040278673172,76.47793745905129,,
sub-S200221,ses-01,,gambling,temporal,m,m,935,-0.010282506234943867,1.6455891132354736,1340.2765854934405,,
sub-S200221,ses-01,,gambling,temporal,m,d,935,,0.8575734496116638,,1.6426680790777504,1.640878747290226
sub-S200221,ses-01,,gambling,temporal,m,e,935,,1.0988606214523315,,1.2347411731974745,1.2385445948358773
sub-S200221,ses-01,,gambling,temporal,d,m,935,,3.107393503189087,,1.6426680790777504,1.640878747290226
sub-S200221,ses-01,,gambling,temporal,d,d,935,-0.051515910774469376,1.7158033847808838,924.4218993718473,,
sub-S200221,ses-01,,gambling,temporal,d,e,935,,2.140570640563965,,1.2423029416595113,1.248682742620971
sub-S200221,ses-01,,gambling,temporal,e,m,935,,2.0423293113708496,,1.2347411731974745,1.2385445948358773
sub-S200221,ses-01,,gambling,temporal,e,d,935,,1.0822523832321167,,1.2423029416595113,1.248682742620971
sub-S200221,ses-01,,gambling,temporal,e,e,935,0.05687427520751953,1.2785799503326416,76.1793853434208,,
sub-S200221,ses-01,,rest,frontal,m,m,126,-0.16728465259075165,1.0746445655822754,82.6293042763587,,
sub-S200221,ses-01,,rest,frontal,m,d,126,,1.2123019695281982,,0.6779102024532133,0.7258228005901459
sub-S200221,ses-01,,rest,frontal,m,e,126,,1.2944306135177612,,0.6934809989986881,0.7618625998016326
sub-S200221,ses-01,,rest,frontal,d,m,126,,0.6399603486061096,,0.6779102024532133,0.7258228005901459
sub-S200221,ses-01,,rest,frontal,d,d,126,-0.018218083307147026,0.8093936443328857,55.6842745965527,,
sub-S200221,ses-01,,rest,frontal,d,e,126,,0.8740102052688599,,0.5524490006989048,0.5642505117481754
sub-S200221,ses-01,,rest,frontal,e,m,126,,0.5984311699867249,,0.6934809989986881,0.7618625998016326
sub-S200221,ses-01,,rest,frontal,e,d,126,,0.6433492302894592,,0.5524490006989048,0.5642505117481754
sub-S200221,ses-01,,rest,frontal,e,e,126,-0.14151374995708466,0.6446709632873535,52.74970424559809,,
sub-S200221,ses-01,,rest,central,m,m,126,0.00455313827842474,0.9643591642379761,73.42351309330233,,
sub-S200221,ses-01,,rest,central,m,d,126,,1.1368404626846313,,0.6101464326343229,0.6702717451318618
sub-S200221,ses-01,,rest,central,m,e,126,,1.036115288734436,,0.585120202432717,0.6153550830579573
sub-S200221,ses-01,,rest,central,d,m,126,,0.5305177569389343,,0.6101464326343229,0.6702717451318618
sub-S200221,ses-01,,rest,central,d,d,126,0.018170060589909554,0.8493674397468567,146.70768190776147,,
sub-S200221,ses-01,,rest,central,d,e,126,,0.7538012266159058,,0.49853219824933237,0.5559480553192477
sub-S200221,ses-01,,rest,central,e,m,126,,0.5546290874481201,,0.585120202432717,0.6153550830579573
sub-S200221,ses-01,,rest,central,e,d,126,,0.6905513405799866,,0.49853219824933237,0.5559480553192477
sub-S200221,ses-01,,rest,central,e,e,126,-0.030403677374124527,0.5563743114471436,36.87690860417582,,
sub-S200221,ses-01,,rest,parietal_occipital,m,m,126,-0.07756560295820236,1.4102774858474731,267.1646399248031,,
sub-S200221,ses-01,,rest,parietal_occipital,m,d,126,,1.3445652723312378,,0.8168888481393937,0.8322946592684715
sub-S200221,ses-01,,rest,parietal_occipital,m,e,126,,1.550458550453186,,0.8315452152202206,0.8894644213780281
sub-S200221,ses-01,,rest,parietal_occipital,d,m,126,,0.8292106986045837,,0.8168888481393937,0.8322946592684715
sub-S200221,ses-01,,rest,parietal_occipital,d,d,126,-0.02014903910458088,0.8271629214286804,83.24079852719461,,
sub-S200221,ses-01,,rest,parietal_occipital,d,e,126,,1.0147218704223633,,0.5941309055253383,0.6077535207713803
sub-S200221,ses-01,,rest,parietal_occipital,e,m,126,,0.6656684279441833,,0.8315452152202206,0.8894644213780281
sub-S200221,ses-01,,rest,parietal_occipital,e,d,126,,0.6001819372177124,,0.5941309055253383,0.6077535207713803
sub-S200221,ses-01,,rest,parietal_occipital,e,e,126,0.08849184215068817,0.6920309662818909,31.049276857606827,,
sub-S200221,ses-01,,rest,temporal,m,m,126,0.04768529534339905,0.9108923077583313,64.27780468040898,,
sub-S200221,ses-01,,rest,temporal,m,d,126,,0.8598687648773193,,0.5286819722142911,0.573324772619432
sub-S200221,ses-01,,rest,temporal,m,e,126,,0.8165991306304932,,0.5389379601805441,0.5698367869181018
sub-S200221,ses-01,,rest,temporal,d,m,126,,0.6334359645843506,,0.5286819722142911,0.573324772619432
sub-S200221,ses-01,,rest,temporal,d,d,126,0.026346635073423386,0.6224717497825623,24.130139281672815,,
sub-S200221,ses-01,,rest,temporal,d,e,126,,0.7510091066360474,,0.5067206158513023,0.5500601419518071
sub-S200221,ses-01,,rest,temporal,e,m,126,,0.7026492953300476,,0.5389379601805441,0.5698367869181018
sub-S200221,ses-01,,rest,temporal,e,d,126,,0.6971545219421387,,0.5067206158513023,0.5500601419518071
sub-S200221,ses-01,,rest,temporal,e,e,126,-0.05418117716908455,0.6578102111816406,37.441908024972484,,
sub-S200225,ses-01,,cognitive_control,frontal,m,m,265,-0.023454904556274414,0.8935114741325378,101.40971157306048,,
sub-S200225,ses-01,,cognitive_control,frontal,m,d,265,,0.9747281074523926,,0.620127934041812,0.635280418078709
sub-S200225,ses-01,,cognitive_control,frontal,m,e,265,,0.963347852230072,,0.597864237801657,0.6162238296673779
sub-S200225,ses-01,,cognitive_control,frontal,d,m,265,,0.7273665070533752,,0.620127934041812,0.635280418078709
sub-S200225,ses-01,,cognitive_control,frontal,d,d,265,0.03850167989730835,0.7748990654945374,91.14208791600434,,
sub-S200225,ses-01,,cognitive_control,frontal,d,e,265,,0.8709738850593567,,0.5620279407886498,0.5860818264148988
sub-S200225,ses-01,,cognitive_control,frontal,e,m,265,,0.6693351864814758,,0.597864237801657,0.6162238296673779
sub-S200225,ses-01,,cognitive_control,frontal,e,d,265,,0.7018836140632629,,0.5620279407886498,0.5860818264148988
sub-S200225,ses-01,,cognitive_control,frontal,e,e,265,-0.04264002665877342,0.7837034463882446,49.76975670422891,,
sub-S200225,ses-01,,cognitive_control,central,m,m,265,0.02061367779970169,0.7611792087554932,73.32651310683204,,
sub-S200225,ses-01,,cognitive_control,central,m,d,265,,0.7542045712471008,,0.6052066058260407,0.5866285010662369
sub-S200225,ses-01,,cognitive_control,central,m,e,265,,0.8141719102859497,,0.5391894746076018,0.5516483496463798
sub-S200225,ses-01,,cognitive_control,central,d,m,265,,0.8734381198883057,,0.6052066058260407,0.5866285010662369
sub-S200225,ses-01,,cognitive_control,central,d,d,265,0.02203010767698288,0.9051977396011353,95.76239660302949,,
sub-S200225,ses-01,,cognitive_control,central,d,e,265,,0.9829751253128052,,0.6032706924037788,0.6248196603114161
sub-S200225,ses-01,,cognitive_control,central,e,m,265,,0.679894745349884,,0.5391894746076018,0.5516483496463798
sub-S200225,ses-01,,cognitive_control,central,e,d,265,,0.6826238036155701,,0.6032706924037788,0.6248196603114161
sub-S200225,ses-01,,cognitive_control,central,e,e,265,-0.03550932556390762,0.6796638369560242,68.1907460961505,,
sub-S200225,ses-01,,cognitive_control,parietal_occipital,m,m,265,-0.12977661192417145,0.8056008219718933,73.85721353251671,,
sub-S200225,ses-01,,cognitive_control,parietal_occipital,m,d,265,,0.8397705554962158,,0.5932474162415406,0.629989541528796
sub-S200225,ses-01,,cognitive_control,parietal_occipital,m,e,265,,1.1062729358673096,,0.7017985043530228,0.7246241101520596
sub-S200225,ses-01,,cognitive_control,parietal_occipital,d,m,265,,0.847432553768158,,0.5932474162415406,0.629989541528796
sub-S200225,ses-01,,cognitive_control,parietal_occipital,d,d,265,-0.13067805767059326,0.8779050707817078,42.87332292564015,,
sub-S200225,ses-01,,cognitive_control,parietal_occipital,d,e,265,,0.9964245557785034,,0.6582765919740662,0.6471118511695826
sub-S200225,ses-01,,cognitive_control,parietal_occipital,e,m,265,,0.7716240286827087,,0.7017985043530228,0.7246241101520596
sub-S200225,ses-01,,cognitive_control,parietal_occipital,e,d,265,,0.7752155065536499,,0.6582765919740662,0.6471118511695826
sub-S200225,ses-01,,cognitive_control,parietal_occipital,e,e,265,-0.20378217101097107,0.8975977301597595,229.07412260612153,,
sub-S200225,ses-01,,cognitive_control,temporal,m,m,265,-0.08259904384613037,0.761412501335144,63.795205225056115,,
sub-S200225,ses-01,,cognitive_control,temporal,m,d,265,,0.6845827698707581,,0.7273590798727007,0.7308446614801204
sub-S200225,ses-01,,cognitive_control,temporal,m,e,265,,0.7776325941085815,,0.551902211381002,0.5799544603765691
sub-S200225,ses-01,,cognitive_control,temporal,d,m,265,,1.2375301122665405,,0.7273590798727007,0.7308446614801204
sub-S200225,ses-01,,cognitive_control,temporal,d,d,265,-0.057759057730436325,0.9885654449462891,50.61340699177731,,
sub-S200225,ses-01,,cognitive_control,temporal,d,e,265,,1.1048911809921265,,0.6709214146939521,0.6987862947889154
sub-S200225,ses-01,,cognitive_control,temporal,e,m,265,,0.7496819496154785,,0.551902211381002,0.5799544603765691
sub-S200225,ses-01,,cognitive_control,temporal,e,d,265,,0.7276464104652405,,0.6709214146939521,0.6987862947889154
sub-S200225,ses-01,,cognitive_control,temporal,e,e,265,0.03239018842577934,0.6645049452781677,47.3042039232109,,
sub-S200225,ses-01,,gambling,frontal,m,m,966,-0.020631927996873856,1.011488914489746,66.24260084770033,,
sub-S200225,ses-01,,gambling,frontal,m,d,966,,1.0728503465652466,,0.7007503793941988,0.7086236531309072
sub-S200225,ses-01,,gambling,frontal,m,e,966,,1.1808565855026245,,0.7487027935869219,0.7581004614157301
sub-S200225,ses-01,,gambling,frontal,d,m,966,,0.8620159029960632,,0.7007503793941988,0.7086236531309072
sub-S200225,ses-01,,gambling,frontal,d,d,966,0.008072181604802608,0.9095785617828369,56.708518820555874,,
sub-S200225,ses-01,,gambling,frontal,d,e,966,,1.024505615234375,,0.6926635982646487,0.7177825095402502
sub-S200225,ses-01,,gambling,frontal,e,m,966,,0.8580179810523987,,0.7487027935869219,0.7581004614157301
sub-S200225,ses-01,,gambling,frontal,e,d,966,,0.9174786806106567,,0.6926635982646487,0.7177825095402502
sub-S200225,ses-01,,gambling,frontal,e,e,966,-0.010856387205421925,1.0201133489608765,56.002349516910144,,
